1,2,3,4,5,6,7,8;
17.6394,21.33333,21.53565,28.0985,23701.342,18344.992,971.308,997.87,49.517,0.01232,0.8,3500.0,64.825,990.0,                               32440.000,                               32440.000;
17.6394,21.33333,20.4987,25.9355,24109.555,17054.303,974.284,1000.862,46.445,0.01158,0.8,3500.0,62.714,990.0,                               31775.373,                               31775.373;
17.6394,21.33333,19.89657,24.92235,22137.619,15877.631,969.405,995.977,44.83,0.01118,0.8,3500.0,61.65,990.0,                               30862.469,                               30862.469;
17.6394,21.33333,18.92545,23.72737,23439.256,16007.271,973.53,1000.108,41.697,0.01033,0.8,3500.0,59.9,990.0,                               29324.867,                               29324.867;
17.57968,21.66667,17.86661,24.14124,21596.633,18295.111,980.515,1007.062,38.594,0.00955,0.8,3500.0,57.942,990.0,                               29195.586,                               29195.586;
17.32878,22.66667,17.54367,25.17713,21626.256,20570.031,998.144,1024.673,38.529,0.00944,0.8,3500.0,58.284,990.0,                               27519.033,                               27519.033;
17.0835,22.66667,16.85609,23.74866,22037.359,19812.676,1002.098,1028.648,37.314,0.00919,0.8,3500.0,57.274,990.0,                               28337.191,                               28337.191;
22.43842,32.25,18.78184,25.70712,21316.898,18930.857,1227.855,1254.401,42.075,0.01036,0.8,3500.0,60.436,990.0,                               27404.416,                               27404.416;
22.48023,32.85,21.5091,26.14515,22859.658,14998.621,1244.946,1271.542,50.506,0.01268,0.8,3500.0,64.955,990.0,                               30556.375,                               30556.375;
20.57687,33.66667,22.54587,28.12191,22343.225,16000.57,1265.965,1292.555,53.932,0.01354,0.8,3500.0,67.124,990.0,                               31582.482,                               31582.482;
20.41931,33.0,23.57672,28.99623,24144.645,16037.226,1250.51,1277.114,57.593,0.01456,0.8,3500.0,69.024,990.0,                               32604.914,                               32604.914;
19.85318,29.5,24.47269,30.01728,24083.111,15963.15,1157.103,1183.701,60.362,0.01532,0.8,3500.0,70.469,990.0,                               34176.859,                               34176.859;
