1,2,3,4,5,6,7,8;
17.6394,21.33333,18.48755,23.94266,21369.408,16711.01,969.523,996.081,40.716,0.01011,0.8,3500.0,59.148,990.0,                               29843.414,                               29843.414;
17.6394,21.33333,18.42746,25.14876,22883.934,19335.66,973.333,999.879,40.174,0.00991,0.8,3500.0,59.098,990.0,                               29731.965,                               29731.965;
17.50831,22.0,17.41508,23.83599,20830.934,18367.697,984.086,1010.633,38.396,0.00948,0.8,3500.0,57.884,990.0,                               28139.754,                               28139.754;
16.37984,20.5,16.78639,23.82358,21967.848,19671.809,953.562,980.092,35.664,0.00872,0.8,3500.0,56.458,990.0,                               28068.223,                               28068.223;
16.2165,20.0,16.81326,25.09371,21979.395,21958.904,943.525,970.038,35.684,0.00872,0.8,3500.0,56.477,990.0,                               27276.453,                               27276.453;
15.85721,19.0,16.26046,23.90053,21617.725,20986.693,922.271,948.788,34.289,0.00843,0.8,3500.0,55.329,990.0,                               27462.676,                               27462.676;
16.23824,18.33333,16.36716,24.96044,21884.408,21884.408,908.626,935.138,34.42,0.00826,0.8,3500.0,56.314,990.0,                               27275.172,                               27275.172;
17.44582,20.5,16.14447,24.11249,21651.633,21574.836,954.692,981.206,33.915,0.00832,0.8,3500.0,55.154,990.0,                               26887.797,                               26887.797;
17.94439,21.66667,15.99312,23.97609,20444.459,20444.459,975.011,1001.52,33.624,0.00811,0.8,3500.0,55.579,990.0,                               26405.693,                               26405.693;
18.39911,23.0,15.75767,23.78566,20587.52,20587.52,1008.815,1035.337,33.374,0.00803,0.8,3500.0,55.509,990.0,                               27085.854,                               27085.854;
19.4287,24.5,15.78099,24.19387,20611.395,20611.395,1041.267,1067.786,33.417,0.00789,0.8,3500.0,56.195,990.0,                               25593.041,                               25593.041;
20.4319,26.0,15.63737,24.1356,19796.037,19796.037,1072.129,1098.649,33.446,0.00775,0.8,3500.0,56.868,990.0,                               25445.891,                               25445.891;
20.92947,27.33333,15.48541,24.12326,19658.328,19658.328,1102.637,1129.151,32.156,0.00739,0.8,3500.0,56.2,990.0,                               24984.029,                               24984.029;
21.40207,28.5,15.26298,24.14388,20273.566,20273.566,1134.941,1161.469,32.262,0.00735,0.8,3500.0,56.549,990.0,                               25391.080,                               25391.080;
22.109,30.0,15.19399,24.22429,19858.303,19858.303,1170.828,1197.352,31.755,0.00714,0.8,3500.0,56.607,990.0,                               24936.064,                               24936.064;
22.53639,31.18333,15.07405,24.34058,19856.445,19856.445,1203.127,1228.844,31.492,0.00704,0.8,3500.0,56.584,990.0,                               23990.391,                               23990.391;
22.43842,32.25,14.86812,24.13881,18851.076,18851.076,1222.311,1248.836,31.332,0.0068,0.8,3500.0,57.351,990.0,                               23516.395,                               23516.395;
21.76292,33.33333,14.52001,23.96703,19552.162,19552.162,1257.714,1283.347,30.147,0.0066,0.8,3500.0,56.17,990.0,                               25059.654,                               25059.654;
21.30762,34.0,14.73169,25.0469,21571.258,21571.258,1432.109,1458.632,28.82,0.00618,0.9,3500.0,55.682,990.0,                               24134.195,                               24134.195;
20.64961,34.0,14.25876,23.85161,19230.656,19230.656,1275.314,1300.934,29.622,0.00637,0.8,3500.0,56.27,990.0,                               23661.018,                               23661.018;
20.37745,32.83333,14.19984,24.5012,20146.037,20146.037,1242.482,1269.007,29.326,0.00605,0.8,3500.0,57.175,990.0,                               25199.695,                               25199.695;
20.11966,31.5,13.84916,24.03631,18987.156,18987.156,1203.735,1230.258,28.543,0.00578,0.8,3500.0,56.999,990.0,                               24134.883,                               24134.883;
20.11966,31.5,14.22754,25.21161,25793.668,25793.668,1525.792,1552.337,26.814,0.00589,1.0,3500.0,53.424,990.0,                               25793.668,                               25793.668;
19.93829,30.0,13.547,23.82772,20183.121,20183.121,1170.762,1197.286,27.598,0.00564,0.8,3500.0,55.966,990.0,                               25325.896,                               25325.896;
19.93829,30.0,14.02348,25.19271,24825.814,24825.814,1470.731,1497.259,25.474,0.00545,1.0,3500.0,53.044,990.0,                               24825.814,                               24825.814;
19.74948,28.66667,13.58471,24.37408,19817.393,19817.393,1136.532,1163.051,27.264,0.00535,0.8,3500.0,56.645,990.0,                               24368.908,                               24368.908;
19.71441,28.0,13.77056,25.42002,25950.568,25950.568,1414.04,1440.575,25.07,0.00525,1.0,3500.0,53.215,990.0,                               25950.568,                               25950.568;
19.65245,27.33333,13.08758,23.77895,20476.75,20476.75,1107.146,1133.668,26.256,0.00519,0.8,3500.0,55.599,990.0,                               24580.004,                               24580.004;
19.56038,26.83333,13.4225,24.92632,20878.611,20878.611,1094.792,1121.319,27.197,0.00513,0.8,3500.0,57.516,990.0,                               25157.467,                               25157.467;
19.34417,26.16667,12.93398,23.90517,20285.43,20285.43,1078.722,1105.246,25.964,0.00498,0.8,3500.0,55.999,990.0,                               24877.033,                               24877.033;
19.19862,25.66667,13.31703,24.99395,25699.791,25699.791,1343.877,1370.406,23.734,0.0049,1.0,3500.0,52.39,990.0,                               25699.791,                               25699.791;
19.00646,25.0,12.74052,23.81632,20393.426,20393.426,1052.918,1079.442,25.451,0.00483,0.8,3500.0,55.766,990.0,                               25857.498,                               25857.498;
18.68399,24.0,13.23013,25.38452,21359.064,21359.064,1031.268,1057.79,26.12,0.0047,0.8,3500.0,57.543,990.0,                               26562.590,                               26562.590;
18.59248,23.66667,12.60333,23.81083,20700.479,20700.479,1023.172,1049.693,24.909,0.00469,0.8,3500.0,55.438,990.0,                               26253.107,                               26253.107;
18.17722,22.33333,12.69125,24.37559,20797.805,20797.805,990.555,1017.087,26.019,0.00471,0.8,3500.0,57.316,990.0,                               26495.521,                               26495.521;
17.81684,21.33333,13.11384,25.42519,24977.277,24977.277,1159.068,1185.586,23.276,0.00448,0.95,3500.0,53.489,990.0,                               26986.061,                               26986.061;
17.7529,21.16667,12.47875,23.91599,21000.414,21000.414,968.213,994.731,24.436,0.00452,0.8,3500.0,55.335,990.0,                               25113.326,                               25113.326;
