1,2,3,4,5,6,7,8;
17.6394,21.33333,20.15993,26.15752,23819.412,17956.035,972.356,998.92,45.279,0.01124,0.8,3500.0,62.148,990.0,                               31342.236,                               31342.236;
17.6394,21.33333,19.09983,24.30058,21740.713,16258.395,970.033,996.599,42.454,0.01057,0.8,3500.0,60.202,990.0,                               29476.391,                               29476.391;
17.6394,21.33333,18.95316,25.46832,29505.221,21774.955,1283.451,1310.045,37.762,0.00944,1.0,3500.0,56.959,990.0,                               29505.221,                               29505.221;
17.6394,21.33333,17.91447,23.78577,21684.684,17681.66,973.825,1000.378,38.772,0.00961,0.8,3500.0,57.953,990.0,                               29461.047,                               29461.047;
17.32878,22.66667,17.13278,24.22301,21430.389,19771.195,998.582,1025.119,37.696,0.00927,0.8,3500.0,57.587,990.0,                               27085.242,                               27085.242;
17.21966,23.0,17.22555,25.40584,27766.004,24406.775,1273.022,1299.578,33.797,0.00838,1.0,3500.0,54.681,990.0,                               27766.004,                               27766.004;
16.67217,21.5,16.47056,23.73736,20131.088,19683.85,972.742,999.266,35.301,0.00868,0.8,3500.0,55.974,990.0,                               27733.502,                               27733.502;
16.2165,20.0,16.11522,23.75761,20745.623,20642.848,943.902,970.42,33.908,0.00834,0.8,3500.0,55.064,990.0,                               26766.104,                               26766.104;
16.04218,19.5,16.26465,24.77584,22245.537,22245.537,933.862,960.373,34.127,0.00826,0.8,3500.0,55.814,990.0,                               27119.648,                               27119.648;
16.41265,18.83333,15.78173,23.76063,20723.564,20723.564,919.16,945.675,33.01,0.00799,0.8,3500.0,55.026,990.0,                               26724.604,                               26724.604;
17.69015,21.0,15.9922,24.10016,20488.467,20488.467,964.607,991.125,33.715,0.00809,0.8,3500.0,55.838,990.0,                               27081.557,                               27081.557;
18.18095,22.33333,15.66566,23.7541,21071.414,21071.414,994.232,1020.795,36.571,0.00875,0.8,3500.0,57.926,990.0,                               26131.852,                               26131.852;
18.7452,23.5,16.30015,23.96363,21256.131,20870.68,1019.541,1046.061,34.572,0.00849,0.8,3500.0,55.55,990.0,                               27075.951,                               27075.951;
19.76608,25.0,16.21088,24.11866,19505.234,19505.234,1049.43,1075.952,34.856,0.00832,0.8,3500.0,56.805,990.0,                               26491.715,                               26491.715;
20.5619,26.33333,16.08557,24.20362,19987.979,19987.979,1079.295,1105.809,34.253,0.00815,0.8,3500.0,56.514,990.0,                               25510.236,                               25510.236;
21.04428,27.66667,15.91714,24.18684,20115.625,20115.625,1112.433,1138.953,34.063,0.00804,0.8,3500.0,56.654,990.0,                               25272.094,                               25272.094;
21.64345,29.0,15.74518,24.04794,20957.645,20957.645,1147.088,1173.645,36.519,0.00864,0.8,3500.0,58.308,990.0,                               24819.758,                               24819.758;
22.33294,30.5,16.13457,24.24272,19983.365,19983.365,1182.907,1209.432,34.757,0.00827,0.8,3500.0,56.879,990.0,                               25354.398,                               25354.398;
22.49981,31.55,15.86208,23.92482,18833.27,18833.27,1206.658,1233.16,32.117,0.00755,0.8,3500.0,55.394,990.0,                               24282.672,                               24282.672;
22.43842,32.25,17.36431,25.57559,26241.635,23759.867,1548.965,1575.525,35.004,0.00865,1.0,3500.0,55.596,990.0,                               26241.635,                               26241.635;
22.43842,32.25,17.30139,24.14241,19517.539,18520.633,1227.98,1254.518,37.92,0.00934,0.8,3500.0,57.691,990.0,                               26553.773,                               26553.773;
22.46186,32.55,18.38747,24.47549,21118.619,17707.16,1310.488,1337.049,40.457,0.01002,0.85,3500.0,59.098,990.0,                               26176.141,                               26176.141;
22.47169,32.7,19.44498,25.57415,24802.537,18930.891,1400.736,1427.318,42.36,0.01053,0.9,3500.0,60.196,990.0,                               28137.635,                               28137.635;
21.70145,33.66667,18.59066,23.895,20294.752,16015.3,1260.626,1287.184,41.585,0.01033,0.8,3500.0,59.714,990.0,                               27162.510,                               27162.510;
20.64961,34.0,19.00976,24.46302,21149.025,16448.807,1275.316,1301.886,43.073,0.0107,0.8,3500.0,60.697,990.0,                               27131.740,                               27131.740;
20.37745,32.83333,19.44804,24.97611,21685.703,16268.816,1242.913,1269.484,44.087,0.01087,0.8,3500.0,61.707,990.0,                               28835.232,                               28835.232;
20.11966,31.5,19.71545,25.43387,22259.928,17071.838,1210.995,1237.565,44.65,0.01109,0.8,3500.0,61.729,990.0,                               28444.434,                               28444.434;
19.93829,30.0,19.91616,25.54779,23962.506,17575.959,1247.516,1274.098,44.399,0.01106,0.85,3500.0,61.444,990.0,                               29464.449,                               29464.449;
19.74948,28.66667,19.88634,25.53868,24468.816,17814.139,1214.711,1241.294,44.025,0.01096,0.85,3500.0,61.201,990.0,                               29865.744,                               29865.744;
19.65245,27.33333,19.80578,25.52118,23709.738,17656.367,1180.764,1207.345,43.661,0.01086,0.85,3500.0,60.996,990.0,                               30209.561,                               30209.561;
19.34417,26.16667,19.70564,25.42035,23265.977,17149.705,1081.112,1107.683,44.272,0.01094,0.8,3500.0,61.755,990.0,                               30320.221,                               30320.221;
19.00646,25.0,19.79655,25.51236,22281.879,17054.609,1054.373,1080.941,44.402,0.01103,0.8,3500.0,61.558,990.0,                               30571.518,                               30571.518;
18.59248,23.66667,19.82064,25.3742,23103.307,17107.344,1024.135,1050.701,44.01,0.01094,0.8,3500.0,61.253,990.0,                               29800.467,                               29800.467;
