1,2,3,4,5,6,7,8;
17.6394,21.33333,17.5683,24.14843,21921.08,18613.381,969.404,995.944,38.142,0.00933,0.8,3500.0,58.108,990.0,                               29074.469,                               29074.469;
17.6394,21.33333,17.69669,24.53721,20985.193,18989.268,969.987,996.523,38.45,0.00947,0.8,3500.0,58.012,990.0,                               29107.164,                               29107.164;
17.57968,21.66667,17.43618,24.00145,20599.496,18479.93,976.48,1003.017,37.777,0.00932,0.8,3500.0,57.49,990.0,                               28446.041,                               28446.041;
17.57968,21.66667,17.60275,24.51102,22320.342,19683.561,980.349,1006.888,37.952,0.00935,0.8,3500.0,57.672,990.0,                               28970.633,                               28970.633;
17.50831,22.0,17.13553,24.24795,22344.293,20192.346,988.551,1015.098,37.802,0.0093,0.8,3500.0,57.654,990.0,                               27129.973,                               27129.973;
17.50831,22.0,17.13652,24.25562,22337.104,20199.484,988.438,1014.985,37.779,0.00929,0.8,3500.0,57.64,990.0,                               27146.129,                               27146.129;
17.50831,22.0,17.13605,24.25196,22338.301,20194.533,988.191,1014.737,37.726,0.00928,0.8,3500.0,57.601,990.0,                               27130.227,                               27130.227;
17.50831,22.0,17.1358,24.24999,22338.553,20191.264,988.346,1014.892,37.727,0.00928,0.8,3500.0,57.602,990.0,                               27132.072,                               27132.072;
17.50831,22.0,17.13567,24.24898,22088.012,20085.684,986.729,1013.273,37.78,0.00929,0.8,3500.0,57.641,990.0,                               27134.918,                               27134.918;
17.50831,22.0,17.1356,24.24846,22343.154,20192.633,988.507,1015.054,37.8,0.0093,0.8,3500.0,57.652,990.0,                               27133.373,                               27133.373;
17.50831,22.0,17.13557,24.24821,22353.754,20195.248,988.605,1015.151,37.689,0.00927,0.8,3500.0,57.574,990.0,                               27126.287,                               27126.287;
17.50831,22.0,17.13652,24.25562,22337.104,20199.484,988.438,1014.985,37.779,0.00929,0.8,3500.0,57.64,990.0,                               27146.129,                               27146.129;
17.42483,22.33333,16.93452,24.21742,21177.029,20038.875,990.917,1017.452,37.273,0.00916,0.8,3500.0,57.356,990.0,                               27741.963,                               27741.963;
17.42483,22.33333,16.93482,24.22372,21288.738,20093.586,990.915,1017.449,37.159,0.00913,0.8,3500.0,57.276,990.0,                               27072.850,                               27072.850;
17.42483,22.33333,16.93468,24.22071,21175.037,20043.033,990.924,1017.459,37.274,0.00916,0.8,3500.0,57.358,990.0,                               26908.223,                               26908.223;
17.42483,22.33333,16.93461,24.2191,21212.111,20054.842,990.918,1017.453,37.241,0.00915,0.8,3500.0,57.334,990.0,                               26937.279,                               26937.279;
17.42483,22.33333,16.93456,24.21827,21173.037,20038.604,990.921,1017.455,37.277,0.00916,0.8,3500.0,57.359,990.0,                               26914.188,                               26914.188;
17.42483,22.33333,16.93454,24.21785,21266.262,20075.777,990.92,1017.454,37.176,0.00913,0.8,3500.0,57.287,990.0,                               27068.350,                               27068.350;
17.42483,22.33333,16.93453,24.21763,21141.676,20025.27,990.925,1017.46,37.302,0.00916,0.8,3500.0,57.377,990.0,                               26907.887,                               26907.887;
17.42483,22.33333,16.93482,24.22372,21288.738,20093.586,990.915,1017.449,37.159,0.00913,0.8,3500.0,57.276,990.0,                               27072.850,                               27072.850;
17.32878,22.66667,16.75366,24.16557,21340.041,20383.863,998.503,1025.04,37.124,0.00911,0.8,3500.0,57.297,990.0,                               27446.117,                               27446.117;
17.32878,22.66667,16.75404,24.17195,21359.461,20402.051,998.593,1025.13,37.138,0.00911,0.8,3500.0,57.309,990.0,                               27455.176,                               27455.176;
17.32878,22.66667,16.75386,24.16891,21362.287,20399.416,998.601,1025.139,37.152,0.00912,0.8,3500.0,57.318,990.0,                               27484.832,                               27484.832;
17.32878,22.66667,16.75377,24.16728,21361.598,20396.939,998.603,1025.14,37.154,0.00912,0.8,3500.0,57.319,990.0,                               27477.990,                               27477.990;
17.32878,22.66667,16.75371,24.16644,21345.328,20389.354,998.587,1025.125,37.175,0.00912,0.8,3500.0,57.334,990.0,                               27463.766,                               27463.766;
17.32878,22.66667,16.75369,24.16601,21357.365,20393.428,998.59,1025.127,37.163,0.00912,0.8,3500.0,57.325,990.0,                               27456.328,                               27456.328;
17.32878,22.66667,16.75368,24.16579,21364.438,20395.697,998.602,1025.139,37.149,0.00912,0.8,3500.0,57.315,990.0,                               27457.613,                               27457.613;
17.32878,22.66667,16.75404,24.17195,21359.461,20402.051,998.593,1025.13,37.138,0.00911,0.8,3500.0,57.309,990.0,                               27455.176,                               27455.176;
17.21966,23.0,16.65874,24.1311,21356.379,20484.041,1009.488,1036.016,35.622,0.00875,0.8,3500.0,56.236,990.0,                               26475.146,                               26475.146;
17.21966,23.0,16.65947,24.13714,21272.057,20458.012,1009.542,1036.07,35.707,0.00877,0.8,3500.0,56.299,990.0,                               26853.367,                               26853.367;
17.21966,23.0,16.65912,24.13427,21320.314,20473.986,1009.55,1036.078,35.663,0.00876,0.8,3500.0,56.266,990.0,                               27662.303,                               27662.303;
17.21966,23.0,16.65894,24.13273,21328.699,20474.586,1009.51,1036.038,35.647,0.00876,0.8,3500.0,56.254,990.0,                               26533.633,                               26533.633;
17.21966,23.0,16.65883,24.13193,21343.609,20480.219,1009.51,1036.038,35.642,0.00876,0.8,3500.0,56.251,990.0,                               26550.654,                               26550.654;
17.21966,23.0,16.65879,24.13152,21345.404,20480.23,1009.508,1036.036,35.632,0.00876,0.8,3500.0,56.243,990.0,                               26555.547,                               26555.547;
